id;opath;cpath;mgeom
10204006;137489;137489;LINESTRING(11.5738759934 48.1331937959,11.5738759934 48.1331937959)
10684008;74677;74677;LINESTRING(11.5630170829 48.209083189,11.5630170829 48.209083189)
4010024;637;637;LINESTRING(11.5801980508 48.1068789059,11.5801980508 48.1068789059)
10314002;157694;157694;LINESTRING(11.5853089834 48.2004547286,11.5853089834 48.2004547286)
10250029;11193;11193;LINESTRING(11.5854989531 48.1774565505,11.5854989531 48.1774565505)
11320001;144324;144324;LINESTRING(11.4669604731 48.1901461415,11.4669604731 48.1901461415)
10096005;11611;11611;LINESTRING(11.5398476849 48.1099595143,11.5398476849 48.1099595143)
11055002;58685;58685;LINESTRING(11.5750406079 48.1573027285,11.5750406079 48.1573027285)
10056006;101993;101993;LINESTRING(11.5755566147 48.1274736415,11.5755566147 48.1274736415)
14043045;67850;67850;LINESTRING(11.6267010335 48.2184887441,11.6267010335 48.2184887441)
10091002;162842;162842;LINESTRING(11.5633705918 48.1604519032,11.5633705918 48.1604519032)
10178009;117392;117392;LINESTRING(11.5842543809 48.1885622864,11.5842543809 48.1885622864)
10167009;129469;129469;LINESTRING(11.5026463057 48.1265409416,11.5026463057 48.1265409416)
10775004;131364;131364;LINESTRING(11.5672267058 48.1781723442,11.5672267058 48.1781723442)
10460003;107815;107815;LINESTRING(11.5258547405 48.0779003947,11.5258547405 48.0779003947)
4007013;118099;118099;LINESTRING(11.560803647 48.1867878538,11.560803647 48.1867878538)
10105004;125397;125397;LINESTRING(11.5604933758 48.1453173554,11.5604933758 48.1453173554)
10252011;110214;110214;LINESTRING(11.6208766016 48.1203869252,11.6208766016 48.1203869252)
10560007;42530;42530;LINESTRING(11.6294613399 48.1539931575,11.6294613399 48.1539931575)
10476012;89907;89907;LINESTRING(11.5367752595 48.1256227052,11.5367752595 48.1256227052)
11125001;120268;120268;LINESTRING(11.5367131198 48.1763833874,11.5367131198 48.1763833874)
10923001;127480;127480;LINESTRING(11.5862517063 48.169120745,11.5862517063 48.169120745)
11267002;31729;31729;LINESTRING(11.4811075662 48.1804469957,11.4811075662 48.1804469957)
10656005;19491;19491;LINESTRING(11.5863482661 48.1647066187,11.5863482661 48.1647066187)
11021001;26355;26355;LINESTRING(11.5756902763 48.1843770438,11.5756902763 48.1843770438)
10332022;117751;117751;LINESTRING(11.563796501 48.2051127593,11.563796501 48.2051127593)
10126005;57070;57070;LINESTRING(11.5112011785 48.1808506046,11.5112011785 48.1808506046)
10374018;19915;19915;LINESTRING(11.5828080531 48.1352828475,11.5828080531 48.1352828475)
10401006;117534;117534;LINESTRING(11.5872040957 48.2100949906,11.5872040957 48.2100949906)
10005008;93279;93279;LINESTRING(11.5825170563 48.1337973136,11.5825170563 48.1337973136)
10589007;11126;11126;LINESTRING(11.5639951395 48.1704740105,11.5639951395 48.1704740105)
10268002;162827;162827;LINESTRING(11.5641244365 48.1630464898,11.5641244365 48.1630464898)
4137013;70175;70175;LINESTRING(11.5274607816 48.172861922,11.5274607816 48.172861922)
10018012;120726;120726;LINESTRING(11.5794408749 48.145243658,11.5794408749 48.145243658)
10699013;118331;118331;LINESTRING(11.5298731432 48.1765193072,11.5298731432 48.1765193072)
4166022;88730;88730;LINESTRING(11.5960040456 48.1361302667,11.5960040456 48.1361302667)
10254006;110258;110258;LINESTRING(11.6165010733 48.1135548262,11.6165010733 48.1135548262)
4012011;69936;69936;LINESTRING(11.5245191973 48.1279232108,11.5245191973 48.1279232108)
4007014;118099;118099;LINESTRING(11.5608016164 48.1867876722,11.5608016164 48.1867876722)
11021010;117671;117671;LINESTRING(11.575564529 48.1843834183,11.575564529 48.1843834183)
10291002;83425;83425;LINESTRING(11.5950431394 48.1100504995,11.5950431394 48.1100504995)
10178010;117392;117392;LINESTRING(11.5842540672 48.1885657959,11.5842540672 48.1885657959)
10954009;117652;117652;LINESTRING(11.5678036242 48.2092898549,11.5678036242 48.2092898549)
10282010;107935;107935;LINESTRING(11.6100720229 48.1511718171,11.6100720229 48.1511718171)
10167010;129469;129469;LINESTRING(11.5026463501 48.1265452299,11.5026463501 48.1265452299)
10923002;127480;127480;LINESTRING(11.5862591239 48.1690409696,11.5862591239 48.1690409696)
10332023;117751;117751;LINESTRING(11.5637963419 48.2051138464,11.5637963419 48.2051138464)
10280003;60292;60292;LINESTRING(11.6125767143 48.1247077231,11.6125767143 48.1247077231)
10162004;88807;88807;LINESTRING(11.5743900706 48.1478815493,11.5743900706 48.1478815493)
14043046;67850;67850;LINESTRING(11.6267035289 48.2184944775,11.6267035289 48.2184944775)
10047009;128485;128485;LINESTRING(11.5590698645 48.1298401624,11.5590698645 48.1298401624)
10250030;154079;154079;LINESTRING(11.5854680002 48.1774445843,11.5854680002 48.1774445843)
10204007;137489;137489;LINESTRING(11.5739829922 48.1331192505,11.5739829922 48.1331192505)
10126006;1419;1419;LINESTRING(11.5112213254 48.1813991185,11.5112213254 48.1813991185)
10460004;124246;124246;LINESTRING(11.5262940547 48.0778144482,11.5262940547 48.0778144482)
10401007;105828;105828;LINESTRING(11.5869785614 48.2098807087,11.5869785614 48.2098807087)
11269001;132504;132504;LINESTRING(11.5032973081 48.1464340701,11.5032973081 48.1464340701)
10560008;90833;90833;LINESTRING(11.6303621728 48.1535072389,11.6303621728 48.1535072389)
10656006;19491;19491;LINESTRING(11.5863481764 48.1647081743,11.5863481764 48.1647081743)
10298009;109229;109229;LINESTRING(11.5347024191 48.1107080965,11.5347024191 48.1107080965)
10403001;124057;124057;LINESTRING(11.5482569408 48.1358290919,11.5482569408 48.1358290919)
10374019;113475;113475;LINESTRING(11.5826236661 48.1347668457,11.5826236661 48.1347668457)
10243012;82485;82485;LINESTRING(11.5371504938 48.1511999103,11.5371504938 48.1511999103)
10775005;27005;27005;LINESTRING(11.5673337674 48.1785707347,11.5673337674 48.1785707347)
11337001;81394;81394;LINESTRING(11.5300178159 48.1289899154,11.5300178159 48.1289899154)
10923003;127480;127480;LINESTRING(11.586259124 48.1690409679,11.586259124 48.1690409679)
10076006;129014;129014;LINESTRING(11.5611873534 48.1421346929,11.5611873534 48.1421346929)
10105005;59059;59059;LINESTRING(11.5608201964 48.1447397295,11.5608201964 48.1447397295)
10476005;134905;134905;LINESTRING(11.5353414648 48.1256612475,11.5353414648 48.1256612475)
10066004;113035;113035;LINESTRING(11.5793579503 48.1464050753,11.5793579503 48.1464050753)
4027011;66490;66490;LINESTRING(11.5384883528 48.1713969086,11.5384883528 48.1713969086)
10187001;70548;70548;LINESTRING(11.5285644309 48.0807836791,11.5285644309 48.0807836791)
10056007;112996;112996;LINESTRING(11.5757358067 48.1281886876,11.5757358067 48.1281886876)
10590001;43987;43987;LINESTRING(11.6041898521 48.1797951385,11.6041898521 48.1797951385)
10011004;109546;109546;LINESTRING(11.5838987916 48.1573604047,11.5838987916 48.1573604047)
4114011;11113;11113;LINESTRING(11.5357200299 48.1677718496,11.5357200299 48.1677718496)
10097001;110692;110692;LINESTRING(11.6151503139 48.1309774012,11.6151503139 48.1309774012)
10401008;105828;105828;LINESTRING(11.5869791236 48.2098833836,11.5869791236 48.2098833836)
10684009;144868;144868;LINESTRING(11.5637819947 48.2088231403,11.5637819947 48.2088231403)
10314003;157694;157694;LINESTRING(11.5853087596 48.2004536116,11.5853087596 48.2004536116)
10005009;93279;93279;LINESTRING(11.5825085935 48.1337945676,11.5825085935 48.1337945676)
10268004;85445;85445;LINESTRING(11.5637832497 48.1635296175,11.5637832497 48.1635296175)
4007015;118099;118099;LINESTRING(11.5608020856 48.1867877141,11.5608020856 48.1867877141)
10963013;58443;58443;LINESTRING(11.5832576238 48.1709764935,11.5832576238 48.1709764935)
14043047;41599;41599;LINESTRING(11.6271859701 48.2203830835,11.6271859701 48.2203830835)
10531001;20660;20660;LINESTRING(11.5869654268 48.12304294,11.5869654268 48.12304294)
11025007;55177;55177;LINESTRING(11.5981911167 48.1368088887,11.5981911167 48.1368088887)
11337002;97126;97126;LINESTRING(11.5302475973 48.1293279045,11.5302475973 48.1293279045)
10126007;1419;1419;LINESTRING(11.5111725409 48.1814286489,11.5111725409 48.1814286489)
11125002;120268;120268;LINESTRING(11.5370043242 48.1763797758,11.5370043242 48.1763797758)
10476006;134905;134905;LINESTRING(11.5353265794 48.1256567886,11.5353265794 48.1256567886)
10560009;90833;90833;LINESTRING(11.6303604987 48.1535073131,11.6303604987 48.1535073131)
10923004;30290;30290;LINESTRING(11.5859574379 48.1699614293,11.5859574379 48.1699614293)
10656007;19491;19491;LINESTRING(11.5863551253 48.1645876255,11.5863551253 48.1645876255)
10178011;117392;117392;LINESTRING(11.5842681429 48.1884083284,11.5842681429 48.1884083284)
4167011;114905;114905;LINESTRING(11.5349133214 48.1452645474,11.5349133214 48.1452645474)
10460005;89849;89849;LINESTRING(11.5263519427 48.0778914021,11.5263519427 48.0778914021)
11055003;89883;89883;LINESTRING(11.5745322903 48.1576407684,11.5745322903 48.1576407684)
10252012;110214;110214;LINESTRING(11.6210594257 48.1203760083,11.6210594257 48.1203760083)
10291003;20333;20333;LINESTRING(11.5940654401 48.1107481807,11.5940654401 48.1107481807)
10091003;162834;162834;LINESTRING(11.5625708703 48.1609637174,11.5625708703 48.1609637174)
10699014;118331;118331;LINESTRING(11.5297218201 48.1765206278,11.5297218201 48.1765206278)
11338008;24611;24611;LINESTRING(11.5331765994 48.2080045294,11.5331765994 48.2080045294)
10097002;110692;110692;LINESTRING(11.614960399 48.1310084995,11.614960399 48.1310084995)
10018013;86831;86831;LINESTRING(11.5794221718 48.145206162,11.5794221718 48.145206162)
11125003;120268;120268;LINESTRING(11.5370037018 48.1763797835,11.5370037018 48.1763797835)
10162005;3412;3412;LINESTRING(11.5746245676 48.1482393282,11.5746245676 48.1482393282)
10403002;124057;124057;LINESTRING(11.5482335775 48.1358172547,11.5482335775 48.1358172547)
11025008;55178;55178;LINESTRING(11.5985275211 48.1375178731,11.5985275211 48.1375178731)
14043048;41599;41599;LINESTRING(11.6271869366 48.2203806948,11.6271869366 48.2203806948)
10066005;113038;113038;LINESTRING(11.578948868 48.1469885841,11.578948868 48.1469885841)
4012012;69936;69936;LINESTRING(11.5245021604 48.1279127012,11.5245021604 48.1279127012)
10254007;110258;110258;LINESTRING(11.616504194 48.1135583468,11.616504194 48.1135583468)
10126008;1421;1421;LINESTRING(11.5112968891 48.181353366,11.5112968891 48.181353366)
10105006;59059;59059;LINESTRING(11.5608128774 48.1447419778,11.5608128774 48.1447419778)
10963014;58443;58443;LINESTRING(11.5832699884 48.1709777724,11.5832699884 48.1709777724)
10282011;107935;107935;LINESTRING(11.6100769487 48.1511729697,11.6100769487 48.1511729697)
10250031;130862;130862;LINESTRING(11.5851448685 48.1773237852,11.5851448685 48.1773237852)
10684010;144868;144868;LINESTRING(11.5637854101 48.2088233123,11.5637854101 48.2088233123)
10775006;66356;66356;LINESTRING(11.5676294722 48.1782041053,11.5676294722 48.1782041053)
10560010;90833;90833;LINESTRING(11.6298409825 48.1535303427,11.6298409825 48.1535303427)
10011005;109546;109546;LINESTRING(11.583744649 48.1574011046,11.583744649 48.1574011046)
10923005;30290;30290;LINESTRING(11.5859577634 48.1699579205,11.5859577634 48.1699579205)
10187002;17864;17864;LINESTRING(11.5286280041 48.0809065766,11.5286280041 48.0809065766)
10476007;134905;134905;LINESTRING(11.5353120409 48.1256524336,11.5353120409 48.1256524336)
10005010;93279;93279;LINESTRING(11.5824556125 48.1337773759,11.5824556125 48.1337773759)
4008011;2885;2885;LINESTRING(11.5444738052 48.1861496791,11.5444738052 48.1861496791)
10656008;4453;4453;LINESTRING(11.5863502296 48.1638228805,11.5863502296 48.1638228805)
11025009;93029;93029;LINESTRING(11.5981792126 48.1371502354,11.5981792126 48.1371502354)
10560011;90833;90833;LINESTRING(11.6301557529 48.1535163893,11.6301557529 48.1535163893)
10590002;43987;43987;LINESTRING(11.6042909119 48.1798900009,11.6042909119 48.1798900009)
11055004;89880;89880;LINESTRING(11.5747194304 48.157638782,11.5747194304 48.157638782)
10243013;82485;82485;LINESTRING(11.5371503273 48.1511971548,11.5371503273 48.1511971548)
10091005;68758;68758;LINESTRING(11.5634407968 48.1612950338,11.5634407968 48.1612950338)
10047010;128486;128486;LINESTRING(11.5587646543 48.1296992833,11.5587646543 48.1296992833)
10066006;113041;113041;LINESTRING(11.5797342749 48.1472095567,11.5797342749 48.1472095567)
10252013;110214;110214;LINESTRING(11.6210579367 48.1203760972,11.6210579367 48.1203760972)
10097003;110692;110692;LINESTRING(11.6151600521 48.1309758066,11.6151600521 48.1309758066)
10250032;130862;130862;LINESTRING(11.5851492626 48.1773231182,11.5851492626 48.1773231182)
10163001;101361;101361;LINESTRING(11.558392529 48.1500262657,11.558392529 48.1500262657)
10282054;84302;84302;LINESTRING(11.6096097431 48.1504049023,11.6096097431 48.1504049023)
10963015;30278;30278;LINESTRING(11.5827813211 48.1706830384,11.5827813211 48.1706830384)
10126009;100167;100167;LINESTRING(11.5118125469 48.1812150251,11.5118125469 48.1812150251)
4137021;169192;169192;LINESTRING(11.5275890346 48.172986135,11.5275890346 48.172986135)
14043049;115243;115243;LINESTRING(11.6260635039 48.2212224524,11.6260635039 48.2212224524)
11270009;104211;104211;LINESTRING(11.5489800683 48.1910255947,11.5489800683 48.1910255947)
10167011;129469;129469;LINESTRING(11.5026463547 48.1265456743,11.5026463547 48.1265456743)
11025010;159559;159559;LINESTRING(11.5982360222 48.1371414963,11.5982360222 48.1371414963)
10476008;87363;87363;LINESTRING(11.5355665795 48.1265190718,11.5355665795 48.1265190718)
10314004;157694;157694;LINESTRING(11.5853245586 48.2005324501,11.5853245586 48.2005324501)
10684029;105114;105114;LINESTRING(11.5631284112 48.2085895398,11.5631284112 48.2085895398)
10923006;30290;30290;LINESTRING(11.5859793285 48.1697254655,11.5859793285 48.1697254655)
10011006;108136;108136;LINESTRING(11.584131388 48.1573053535,11.584131388 48.1573053535)
10178012;135274;135274;LINESTRING(11.5851748126 48.1879849025,11.5851748126 48.1879849025)
4012013;69936;69936;LINESTRING(11.5244917087 48.1279062537,11.5244917087 48.1279062537)
10457007;149804;149804;LINESTRING(11.5712653678 48.1315828596,11.5712653678 48.1315828596)
10268005;68773;68773;LINESTRING(11.5641971942 48.163890383,11.5641971942 48.163890383)
10416001;137149;137149;LINESTRING(11.5731215799 48.1785241599,11.5731215799 48.1785241599)
10254008;159298;159298;LINESTRING(11.6166528356 48.1128595515,11.6166528356 48.1128595515)
11338009;111980;111980;LINESTRING(11.532771541 48.2084057408,11.532771541 48.2084057408)
10076007;61029;61029;LINESTRING(11.5617276192 48.142525743,11.5617276192 48.142525743)
10056008;112996;112996;LINESTRING(11.5757407758 48.1281849861,11.5757407758 48.1281849861)
10338001;102795;102795;LINESTRING(11.4810112668 48.1150461478,11.4810112668 48.1150461478)
10018035;136589;136589;LINESTRING(11.5805419312 48.1448934645,11.5805419312 48.1448934645)
10220001;66738;66738;LINESTRING(11.5551072898 48.1495270242,11.5551072898 48.1495270242)
10126010;100167;100167;LINESTRING(11.511818024 48.1812169294,11.511818024 48.1812169294)
10808010;15351;15351;LINESTRING(11.5338455446 48.112389784,11.5338455446 48.112389784)
4114012;11113;11113;LINESTRING(11.5357327884 48.1677622467,11.5357327884 48.1677622467)
10066007;113041;113041;LINESTRING(11.5797390469 48.1472197624,11.5797390469 48.1472197624)
10291004;20333;20333;LINESTRING(11.5939878311 48.1107336134,11.5939878311 48.1107336134)
10531002;56544;56544;LINESTRING(11.5873340489 48.1235642726,11.5873340489 48.1235642726)
4167012;114905;114905;LINESTRING(11.5349331365 48.1453037248,11.5349331365 48.1453037248)
10047011;4951;4951;LINESTRING(11.558571164 48.1291014608,11.558571164 48.1291014608)
4008012;2885;2885;LINESTRING(11.54445976 48.1861499653,11.54445976 48.1861499653)
10560012;103978;103978;LINESTRING(11.6293651894 48.1530450364,11.6293651894 48.1530450364)
10590003;43987;43987;LINESTRING(11.6043045906 48.1799028408,11.6043045906 48.1799028408)
10250033;130860;130860;LINESTRING(11.5851943151 48.1773760065,11.5851943151 48.1773760065)
11125004;64126;64126;LINESTRING(11.5356707049 48.1762889658,11.5356707049 48.1762889658)
10699015;26865;26865;LINESTRING(11.5290058255 48.175781313,11.5290058255 48.175781313)
10167017;859;859;LINESTRING(11.5022506581 48.1258990947,11.5022506581 48.1258990947)
10923007;130830;130830;LINESTRING(11.5866281874 48.1695098576,11.5866281874 48.1695098576)
11028001;4441;4441;LINESTRING(11.5812273413 48.1670417245,11.5812273413 48.1670417245)
10460006;101879;101879;LINESTRING(11.5261981227 48.0776886871,11.5261981227 48.0776886871)
4137022;169192;169192;LINESTRING(11.5275581186 48.1730017676,11.5275581186 48.1730017676)
11338010;24615;24615;LINESTRING(11.532782594 48.2088140844,11.532782594 48.2088140844)
10963016;58444;58444;LINESTRING(11.5822044812 48.1708099033,11.5822044812 48.1708099033)
10163002;87719;87719;LINESTRING(11.5584178163 48.1498699261,11.5584178163 48.1498699261)
10248001;60141;60141;LINESTRING(11.4657605288 48.1462038941,11.4657605288 48.1462038941)
11055005;92738;92738;LINESTRING(11.5749438478 48.1580224228,11.5749438478 48.1580224228)
10476009;87363;87363;LINESTRING(11.5355754792 48.1265028327,11.5355754792 48.1265028327)
10252014;110214;110214;LINESTRING(11.6208785172 48.1203868108,11.6208785172 48.1203868108)
10457008;149804;149804;LINESTRING(11.5712258173 48.1316170463,11.5712258173 48.1316170463)
4027012;1469;1469;LINESTRING(11.5384903897 48.1714051999,11.5384903897 48.1714051999)
10018036;136589;136589;LINESTRING(11.5805519379 48.1448912741,11.5805519379 48.1448912741)
10056009;92522;92522;LINESTRING(11.5760483205 48.1281017455,11.5760483205 48.1281017455)
11125005;64126;64126;LINESTRING(11.5356703316 48.1762889704,11.5356703316 48.1762889704)
10684030;105114;105114;LINESTRING(11.5631292389 48.2085833121,11.5631292389 48.2085833121)
10268008;113179;113179;LINESTRING(11.5646173616 48.1634410992,11.5646173616 48.1634410992)
11338011;24638;24638;LINESTRING(11.5330496275 48.2083425459,11.5330496275 48.2083425459)
10791001;65806;65806;LINESTRING(11.5669358615 48.1811686022,11.5669358615 48.1811686022)
10091006;68758;68758;LINESTRING(11.5634426984 48.1613013192,11.5634426984 48.1613013192)
10097004;110693;110693;LINESTRING(11.6156277222 48.1312255395,11.6156277222 48.1312255395)
14043050;115243;115243;LINESTRING(11.6260814563 48.2212084406,11.6260814563 48.2212084406)
10005011;51262;51262;LINESTRING(11.5816753114 48.1335002464,11.5816753114 48.1335002464)
10105007;125399;125399;LINESTRING(11.5600030192 48.1445631541,11.5600030192 48.1445631541)
10254009;159298;159298;LINESTRING(11.616643979 48.1128655628,11.616643979 48.1128655628)
4012014;52160;52160;LINESTRING(11.524383536 48.1279982699,11.524383536 48.1279982699)
10923008;130830;130830;LINESTRING(11.5866273039 48.1695098235,11.5866273039 48.1695098235)
10187003;17866;17866;LINESTRING(11.5285679242 48.0809644217,11.5285679242 48.0809644217)
10076008;107450;107450;LINESTRING(11.5617341448 48.1425374469,11.5617341448 48.1425374469)
10280004;60293;60293;LINESTRING(11.6131288383 48.125020391,11.6131288383 48.125020391)
10066008;113041;113041;LINESTRING(11.5797441611 48.1472307,11.5797441611 48.1472307)
11125006;64126;64126;LINESTRING(11.5356728655 48.1762889394,11.5356728655 48.1762889394)
4008013;2885;2885;LINESTRING(11.5444582628 48.1861499958,11.5444582628 48.1861499958)
11028002;4442;4442;LINESTRING(11.5812131243 48.167141554,11.5812131243 48.167141554)
10178013;135274;135274;LINESTRING(11.5851767355 48.1879849699,11.5851767355 48.1879849699)
11338012;24611;24611;LINESTRING(11.5330644756 48.2083030342,11.5330644756 48.2083030342)
10590004;43987;43987;LINESTRING(11.6042256942 48.1798287826,11.6042256942 48.1798287826)
10560013;22544;22544;LINESTRING(11.6293079819 48.1529638468,11.6293079819 48.1529638468)
10291005;140899;140899;LINESTRING(11.5943085029 48.111113373,11.5943085029 48.111113373)
10656009;4453;4453;LINESTRING(11.5863502713 48.1638241873,11.5863502713 48.1638241873)
10018037;120726;120726;LINESTRING(11.5794638811 48.1452388718,11.5794638811 48.1452388718)
10248002;60141;60141;LINESTRING(11.4660166234 48.146161123,11.4660166234 48.146161123)
10466001;107696;107696;LINESTRING(11.5345184988 48.1870695161,11.5345184988 48.1870695161)
10314005;31535;31535;LINESTRING(11.5847072836 48.2009943441,11.5847072836 48.2009943441)
10220002;66739;66739;LINESTRING(11.5547650343 48.1496350433,11.5547650343 48.1496350433)
10047012;4951;4951;LINESTRING(11.5585203696 48.1291020412,11.5585203696 48.1291020412)
4114013;145426;145426;LINESTRING(11.5359908632 48.1679020838,11.5359908632 48.1679020838)
10791002;162156;162156;LINESTRING(11.566659408 48.1815480281,11.566659408 48.1815480281)
10163003;136663;136663;LINESTRING(11.5580090565 48.1502430621,11.5580090565 48.1502430621)
10167018;160424;160424;LINESTRING(11.5032269959 48.1260419303,11.5032269959 48.1260419303)
10560014;103978;103978;LINESTRING(11.6294379369 48.1532058047,11.6294379369 48.1532058047)
4138011;84461;84461;LINESTRING(11.5011323625 48.1032445155,11.5011323625 48.1032445155)
11273001;144279;144279;LINESTRING(11.5563033615 48.1613586285,11.5563033615 48.1613586285)
4167021;42285;42285;LINESTRING(11.534724947 48.1405179182,11.534724947 48.1405179182)
10532001;155679;155679;LINESTRING(11.5501630346 48.1458201471,11.5501630346 48.1458201471)
10091007;162836;162836;LINESTRING(11.5640537704 48.1609548615,11.5640537704 48.1609548615)
10926001;118448;118448;LINESTRING(11.5485030704 48.1494659035,11.5485030704 48.1494659035)
10011007;16882;16882;LINESTRING(11.5846447184 48.1576494431,11.5846447184 48.1576494431)
10353001;69471;69471;LINESTRING(11.584508726 48.1982401782,11.584508726 48.1982401782)
10590005;152809;152809;LINESTRING(11.6036919111 48.1791682925,11.6036919111 48.1791682925)
4027013;44013;44013;LINESTRING(11.5384641986 48.1705031766,11.5384641986 48.1705031766)
10684031;144868;144868;LINESTRING(11.5636719985 48.2088176025,11.5636719985 48.2088176025)
10457005;134975;134975;LINESTRING(11.5713943044 48.132207948,11.5713943044 48.132207948)
11032002;42551;42551;LINESTRING(11.6134338484 48.1554872413,11.6134338484 48.1554872413)
11055006;92738;92738;LINESTRING(11.5749443883 48.1580183338,11.5749443883 48.1580183338)
4008014;50063;50063;LINESTRING(11.5444572249 48.1862756311,11.5444572249 48.1862756311)
4012015;52160;52160;LINESTRING(11.5243980661 48.1280074672,11.5243980661 48.1280074672)
10291006;140899;140899;LINESTRING(11.5942544126 48.1111618755,11.5942544126 48.1111618755)
10127001;47930;47930;LINESTRING(11.5115999007 48.1582013474,11.5115999007 48.1582013474)
10076009;129234;129234;LINESTRING(11.5621205669 48.1418268498,11.5621205669 48.1418268498)
10963017;42060;42060;LINESTRING(11.5826852097 48.1712185962,11.5826852097 48.1712185962)
11125007;140675;140675;LINESTRING(11.5360427061 48.1762849574,11.5360427061 48.1762849574)
10250034;130860;130860;LINESTRING(11.585165809 48.1773715491,11.585165809 48.1773715491)
10808011;47629;47629;LINESTRING(11.5331691725 48.1127564297,11.5331691725 48.1127564297)
10107001;110830;110830;LINESTRING(11.5677804585 48.1423872147,11.5677804585 48.1423872147)
10656010;21017;21017;LINESTRING(11.5870444147 48.1642795934,11.5870444147 48.1642795934)
10791003;114372;114372;LINESTRING(11.5668558867 48.1819338617,11.5668558867 48.1819338617)
10248004;35896;35896;LINESTRING(11.4651304091 48.1458398463,11.4651304091 48.1458398463)
14043051;115243;115243;LINESTRING(11.6260707744 48.2212167777,11.6260707744 48.2212167777)
10403003;124057;124057;LINESTRING(11.5482199988 48.1358103749,11.5482199988 48.1358103749)
11653003;152470;152470;LINESTRING(11.5944276502 48.1709926803,11.5944276502 48.1709926803)
10270001;82559;82559;LINESTRING(11.5607603295 48.1737491923,11.5607603295 48.1737491923)
10005012;19603;19603;LINESTRING(11.5838078283 48.1329680658,11.5838078283 48.1329680658)
10280005;60293;60293;LINESTRING(11.6131290101 48.1250218465,11.6131290101 48.1250218465)
10416002;137149;137149;LINESTRING(11.5731228979 48.1785284448,11.5731228979 48.1785284448)
10011008;16882;16882;LINESTRING(11.5846474424 48.1576559167,11.5846474424 48.1576559167)
10097005;110693;110693;LINESTRING(11.6156909293 48.1313809288,11.6156909293 48.1313809288)
10207007;143890;143890;LINESTRING(11.6034004979 48.1084638384,11.6034004979 48.1084638384)
11125008;74453;74453;LINESTRING(11.5363216152 48.1765540105,11.5363216152 48.1765540105)
10167033;20015;20015;LINESTRING(11.5029735976 48.126247548,11.5029735976 48.126247548)
4138012;84461;84461;LINESTRING(11.5011407159 48.1032655726,11.5011407159 48.1032655726)
10699016;26865;26865;LINESTRING(11.5290055106 48.1757798395,11.5290055106 48.1757798395)
10933001;76925;76925;LINESTRING(11.4868947538 48.1792446954,11.4868947538 48.1792446954)
10476010;87363;87363;LINESTRING(11.5355830573 48.1264890051,11.5355830573 48.1264890051)
10314006;133545;133545;LINESTRING(11.5853598085 48.2015890983,11.5853598085 48.2015890983)
10127002;47930;47930;LINESTRING(11.5116013481 48.1581604842,11.5116013481 48.1581604842)
10163004;140663;140663;LINESTRING(11.5578768128 48.1502332403,11.5578768128 48.1502332403)
10047013;4951;4951;LINESTRING(11.5584977459 48.1291022997,11.5584977459 48.1291022997)
10353002;69472;69472;LINESTRING(11.5842985386 48.1982527368,11.5842985386 48.1982527368)
10056010;92522;92522;LINESTRING(11.5760456927 48.1281036942,11.5760456927 48.1281036942)
11125009;160384;160384;LINESTRING(11.5363245745 48.1766238062,11.5363245745 48.1766238062)
14043052;67846;67846;LINESTRING(11.6261562481 48.2213555439,11.6261562481 48.2213555439)
11032003;22433;22433;LINESTRING(11.6133471201 48.1551328267,11.6133471201 48.1551328267)
10187004;54397;54397;LINESTRING(11.5289721442 48.0812233879,11.5289721442 48.0812233879)
10270002;58581;58581;LINESTRING(11.5599036707 48.1746164983,11.5599036707 48.1746164983)
10179001;73316;73316;LINESTRING(11.4713825418 48.1453645957,11.4713825418 48.1453645957)
10222001;123793;123793;LINESTRING(11.5480878481 48.1120510507,11.5480878481 48.1120510507)
11273002;144279;144279;LINESTRING(11.5563031049 48.161358631,11.5563031049 48.161358631)
11055007;66618;66618;LINESTRING(11.5757580924 48.1573358091,11.5757580924 48.1573358091)
10067001;44414;44414;LINESTRING(11.5803356992 48.1484951282,11.5803356992 48.1484951282)
10590006;152809;152809;LINESTRING(11.6035833978 48.1790693859,11.6035833978 48.1790693859)
10964001;73794;73794;LINESTRING(11.6017211606 48.1869204081,11.6017211606 48.1869204081)
10076010;129234;129234;LINESTRING(11.5621093754 48.1418305665,11.5621093754 48.1418305665)
11125010;36885;36885;LINESTRING(11.5363206128 48.1765218318,11.5363206128 48.1765218318)
14043001;104947;104947;LINESTRING(11.6182333257 48.2075896459,11.6182333257 48.2075896459)
4114014;145426;145426;LINESTRING(11.5359811572 48.1679096628,11.5359811572 48.1679096628)
10933002;76925;76925;LINESTRING(11.4868873904 48.1792429017,11.4868873904 48.1792429017)
10532002;155679;155679;LINESTRING(11.5501652562 48.1458196279,11.5501652562 48.1458196279)
10466002;107696;107696;LINESTRING(11.5345163794 48.18706965,11.5345163794 48.18706965)
4012016;69936;69936;LINESTRING(11.5244800187 48.1278990424,11.5244800187 48.1278990424)
4028011;67435;67435;LINESTRING(11.6449451317 48.1643593192,11.6449451317 48.1643593192)
10005013;19604;19604;LINESTRING(11.5837542943 48.132959504,11.5837542943 48.132959504)
10457006;134976;134976;LINESTRING(11.5714542902 48.1322415345,11.5714542902 48.1322415345)
11032004;42549;42549;LINESTRING(11.6127794156 48.1549109496,11.6127794156 48.1549109496)
10164001;129654;129654;LINESTRING(11.5576324463 48.1510433942,11.5576324463 48.1510433942)
